,postcode,locality,state,long,lat,SA2_MAINCODE_2016,SA2_NAME_2016,lgaregion
1752,3483,JIL JIL,VIC,142.890804,-35.901765,215031400.0,Buloke,Buloke
1753,3483,KARYRIE,VIC,142.890804,-35.901765,215031400.0,Buloke,Buloke
1754,3483,KINNABULLA,VIC,142.890804,-35.901765,215031400.0,Buloke,Buloke
1755,3483,MARLBED,VIC,142.890804,-35.901765,215031400.0,Buloke,Buloke
1756,3483,NARRAPORT,VIC,142.890804,-35.901765,215031400.0,Buloke,Buloke
1757,3483,REEDY DAM,VIC,142.890804,-35.901765,215031400.0,Buloke,Buloke
1758,3483,WHIRILY,VIC,142.890804,-35.901765,215031400.0,Buloke,Buloke
1759,3485,BANYAN,VIC,142.671962,-35.711533,215031400.0,Buloke,Yarriambiack
1760,3485,WATCHUPGA,VIC,142.671962,-35.711533,215031400.0,Buloke,Yarriambiack
1761,3485,WILLANGIE,VIC,142.671962,-35.711533,215031400.0,Buloke,Yarriambiack
1762,3485,WOOMELANG,VIC,142.671962,-35.711533,215011394.0,Yarriambiack,Yarriambiack
1763,3487,LASCELLES,VIC,142.616079,-35.515627,215011394.0,Yarriambiack,Mildura
1764,3488,SPEED,VIC,142.427118,-35.435634,215011394.0,Yarriambiack,Mildura
1765,3488,TURRIFF,VIC,142.4522756,-35.47089941,215011394.0,Yarriambiack,Mildura
1766,3488,TURRIFF EAST,VIC,142.427118,-35.435634,215031400.0,Buloke,Mildura
1767,3489,TEMPY,VIC,142.425302,-35.332477,215011394.0,Yarriambiack,Mildura
1768,3490,BIG DESERT,VIC,141.4849679,-35.62103426,215021398.0,Mildura Region,Yarriambiack
1769,3490,BOINKA,VIC,142.206711,-34.911674,215021398.0,Mildura Region,Yarriambiack
1770,3490,KULWIN,VIC,142.206711,-34.911674,215021398.0,Mildura Region,Yarriambiack
1771,3490,MITTYACK,VIC,142.6222683,-35.15426089,215021398.0,Mildura Region,Yarriambiack
1772,3490,MURRAY-SUNSET,VIC,141.4764416,-34.70931565,215021398.0,Mildura Region,Yarriambiack
1773,3490,OUYEN,VIC,142.206711,-34.911674,215021398.0,Mildura Region,Yarriambiack
1774,3490,TORRITA,VIC,142.206711,-34.911674,215021398.0,Mildura Region,Yarriambiack
1775,3490,TUTYE,VIC,142.206711,-34.911674,215021398.0,Mildura Region,Yarriambiack
1776,3491,PATCHEWOLLOCK,VIC,142.218273,-35.434099,215021398.0,Mildura Region,Yarriambiack
1777,3494,CARWARP,VIC,142.348315,-34.486406,215021398.0,Mildura Region,Mildura
1778,3494,COLIGNAN,VIC,142.348315,-34.486406,215021398.0,Mildura Region,Mildura
1779,3494,IRAAK,VIC,142.348315,-34.486406,215021398.0,Mildura Region,Mildura
1780,3494,NANGILOC,VIC,142.348315,-34.486406,215021398.0,Mildura Region,Mildura
1781,3496,CARDROSS,VIC,142.144177,-34.287804,215021399.0,Red Cliffs,Mildura
1782,3496,CULLULLERAINE,VIC,141.592628,-34.277724,215021398.0,Mildura Region,Mildura
1783,3496,LINDSAY POINT,VIC,141.596797,-34.089735,215021398.0,Mildura Region,Mildura
1784,3496,MERINGUR,VIC,141.334798,-34.389148,215021398.0,Mildura Region,Mildura
1785,3496,MERRINEE,VIC,141.801957,-34.370179,215021398.0,Mildura Region,Mildura
1786,3496,MURRAY LOCK NO 9,VIC,141.597936,-34.192418,215021398.0,Mildura Region,Mildura
1787,3496,NEDS CORNER,VIC,141.326064,-34.130253,215021398.0,Mildura Region,Mildura
1788,3496,RED CLIFFS,VIC,142.187995,-34.307094,215021399.0,Red Cliffs,Mildura
1789,3496,SUNNYCLIFFS,VIC,142.186246,-34.286644,215021399.0,Red Cliffs,Mildura
1790,3496,WERRIMULL,VIC,141.388479,-34.386949,215021398.0,Mildura Region,Mildura
1791,3498,IRYMPLE,VIC,142.172516,-34.238385,215021395.0,Irymple,Mildura
1792,3500,MILDURA,VIC,142.154161,-34.1931,215021470.0,Mildura - South,Mildura
1793,3500,MILDURA EAST,VIC,142.154161,-34.1931,215021470.0,Mildura - South,Mildura
1794,3500,MILDURA WEST,VIC,142.154161,-34.1931,215021469.0,Mildura - North,Mildura
1795,3501,HATTAH,VIC,142.100896,-34.243279,215021398.0,Mildura Region,Swan Hill
1796,3501,KOORLONG,VIC,142.100896,-34.243279,215021398.0,Mildura Region,Swan Hill
1797,3501,MILDURA CENTRE PLAZA,VIC,142.100896,-34.243279,215021470.0,Mildura - South,Swan Hill
1798,3501,MILDURA SOUTH,VIC,142.100896,-34.243279,215021470.0,Mildura - South,Swan Hill
1799,3501,NICHOLS POINT,VIC,142.100896,-34.243279,215021395.0,Irymple,Swan Hill
1800,3502,MILDURA,VIC,145.25835,-37.972887,215021470.0,Mildura - South,Mildura
1801,3505,BIRDWOODTON,VIC,142.004192,-34.180532,215021396.0,Merbein,Mildura
1802,3505,CABARITA,VIC,142.004192,-34.180532,215021396.0,Merbein,Mildura
1803,3505,MERBEIN,VIC,142.004192,-34.180532,215021396.0,Merbein,Mildura
1804,3505,MERBEIN SOUTH,VIC,142.004192,-34.180532,215021396.0,Merbein,Mildura
1805,3505,MERBEIN WEST,VIC,142.004192,-34.180532,215021396.0,Merbein,Mildura
1806,3505,WARGAN,VIC,142.004192,-34.180532,215021398.0,Mildura Region,Mildura
1807,3505,YELTA,VIC,142.004192,-34.180532,215021396.0,Merbein,Mildura
1808,3506,COWANGIE,VIC,141.385876,-35.204199,215021398.0,Mildura Region,Loddon
1809,3507,WALPEUP,VIC,142.035659,-35.120596,215021398.0,Mildura Region,Yarriambiack
1810,3509,LINGA,VIC,141.680385,-35.155031,215021398.0,Mildura Region,Mildura
1811,3509,UNDERBOOL,VIC,141.680385,-35.155031,215021398.0,Mildura Region,Mildura
1812,3512,CARINA,VIC,141.121226,-35.39199,215021398.0,Mildura Region,Mildura
1813,3512,MURRAYVILLE,VIC,141.121226,-35.39199,215021398.0,Mildura Region,Mildura
1814,3512,PANITYA,VIC,141.0200955,-35.12099315,215021398.0,Mildura Region,Mildura
1815,3515,MARONG,VIC,144.062915,-36.729444,202021026.0,Bendigo Region - South,Loddon
1816,3515,SHELBOURNE,VIC,144.0636842,-36.84708994,202021026.0,Bendigo Region - South,Loddon
1817,3515,WILSONS HILL,VIC,144.062915,-36.729444,202021026.0,Bendigo Region - South,Loddon
1818,3516,BRIDGEWATER,VIC,144.041722,-36.607616,202031033.0,Loddon,Loddon
1819,3516,BRIDGEWATER NORTH,VIC,144.041722,-36.607616,202031033.0,Loddon,Loddon
1820,3516,BRIDGEWATER ON LODDON,VIC,144.041722,-36.607616,202031033.0,Loddon,Loddon
1821,3516,DERBY,VIC,144.041722,-36.607616,202031033.0,Loddon,Loddon
1822,3516,LEICHARDT,VIC,144.041722,-36.607616,202021026.0,Bendigo Region - South,Loddon
1823,3516,YARRABERB,VIC,144.041722,-36.607616,202031033.0,Loddon,Loddon
1824,3517,BEARS LAGOON,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1825,3517,BRENANAH,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1826,3517,BULLABUL,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1827,3517,GLENALBYN,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1828,3517,INGLEWOOD,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1829,3517,JARKLIN,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1830,3517,KINGOWER,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1831,3517,KURTING,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1832,3517,POWLETT PLAINS,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1833,3517,RHEOLA,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1834,3517,SALISBURY WEST,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1835,3517,SERPENTINE,VIC,143.886832,-36.483116,202031033.0,Loddon,Loddon
1836,3518,BERRIMAL,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1837,3518,BORUNG,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1838,3518,FENTONS CREEK,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1839,3518,FERNIHURST,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1840,3518,FIERY FLAT,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1841,3518,KURRACA,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1842,3518,KURRACA WEST,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1843,3518,MYSIA,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1844,3518,NINE MILE,VIC,143.586215,-36.474937,215031400.0,Buloke,Northern Grampians
1845,3518,RICHMOND PLAINS,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1846,3518,SKINNERS FLAT,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1847,3518,WEDDERBURN,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1848,3518,WEDDERBURN JUNCTION,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1849,3518,WEHLA,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1850,3518,WOOLSHED FLAT,VIC,143.586215,-36.474937,202031033.0,Loddon,Northern Grampians
1851,3518,WOOSANG,VIC,143.586215,-36.474937,215031400.0,Buloke,Northern Grampians
1852,3520,KINYPANIAL,VIC,143.810786,-36.405771,202031033.0,Loddon,Loddon
1853,3520,KORONG VALE,VIC,143.810786,-36.405771,202031033.0,Loddon,Loddon
1854,3520,SOUTH KINYPANIAL,VIC,143.810786,-36.405771,202031033.0,Loddon,Loddon
1855,3521,PYALONG,VIC,144.912693,-37.090071,204011060.0,Seymour Region,Mitchell
1856,3522,EMU FLAT,VIC,144.747197,-37.050037,204011060.0,Seymour Region,Mount Alexander
1857,3522,GLENHOPE EAST,VIC,144.7011112,-37.07349322,204011060.0,Seymour Region,Mount Alexander
1858,3522,TOOBORAC,VIC,144.747197,-37.050037,204011060.0,Seymour Region,Mount Alexander
1859,3523,ARGYLE,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1860,3523,COSTERFIELD,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1861,3523,DERRINAL,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1862,3523,HEATHCOTE,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1863,3523,HEATHCOTE SOUTH,VIC,144.768359,-36.837461,204011060.0,Seymour Region,Strathbogie
1864,3523,KNOWSLEY,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1865,3523,LADYS PASS,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1866,3523,MOORMBOOL WEST,VIC,144.768359,-36.837461,204011058.0,Nagambie,Strathbogie
1867,3523,MOUNT CAMEL,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1868,3523,REDCASTLE,VIC,144.768359,-36.837461,202021029.0,Heathcote,Strathbogie
1869,3525,BARRAKEE,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1870,3525,BUCKRABANYULE,VIC,143.364316,-36.2835,202031033.0,Loddon,Northern Grampians
1871,3525,CHARLTON,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1872,3525,CHIRRIP,VIC,143.1280301,-36.16805671,215031400.0,Buloke,Northern Grampians
1873,3525,GRANITE FLAT,VIC,143.1316318,-36.21412082,215031400.0,Buloke,Northern Grampians
1874,3525,JEFFCOTT,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1875,3525,JEFFCOTT NORTH,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1876,3525,LAKE MARMAL,VIC,143.364316,-36.2835,202031033.0,Loddon,Northern Grampians
1877,3525,NAREEWILLOCK,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1878,3525,TEDDYWADDY,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1879,3525,TEDDYWADDY WEST,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1880,3525,TERRAPPEE,VIC,143.364316,-36.2835,202031033.0,Loddon,Northern Grampians
1881,3525,WOOROONOOK,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1882,3525,WYCHITELLA,VIC,143.364316,-36.2835,202031033.0,Loddon,Northern Grampians
1883,3525,WYCHITELLA NORTH,VIC,143.364316,-36.2835,202031033.0,Loddon,Northern Grampians
1884,3525,YEUNGROON,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1885,3525,YEUNGROON EAST,VIC,143.364316,-36.2835,215031400.0,Buloke,Northern Grampians
1886,3527,BUNGULUKE,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1887,3527,DUMOSA,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1888,3527,GLENLOTH,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1889,3527,GLENLOTH EAST,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1890,3527,JERUK,VIC,143.4513232,-36.00182588,215031400.0,Buloke,Loddon
1891,3527,NINYEUNOOK,VIC,143.4213318,-35.95739202,215031401.0,Gannawarra,Loddon
1892,3527,TEDDYWADDY,VIC,143.3240251,-36.19508429,215031400.0,Buloke,Loddon
1893,3527,TEDDYWADDY WEST,VIC,143.2226665,-36.19667451,215031400.0,Buloke,Loddon
1894,3527,THALIA,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1895,3527,TOWANINNY,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1896,3527,TOWANINNY SOUTH,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1897,3527,WYCHEPROOF,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1898,3527,WYCHEPROOF SOUTH,VIC,143.241334,-36.07096,215031400.0,Buloke,Loddon
1899,3529,KALPIENUNG,VIC,143.232677,-35.824259,215031400.0,Buloke,Loddon
1900,3529,NULLAWIL,VIC,143.232677,-35.824259,215031400.0,Buloke,Loddon
1901,3530,CULGOA,VIC,143.152747,-35.701439,215031400.0,Buloke,Swan Hill
1902,3530,SUTTON,VIC,142.9735632,-35.73285433,215031400.0,Buloke,Swan Hill
1903,3530,WANGIE,VIC,143.2608071,-35.691824,215031400.0,Buloke,Swan Hill
1904,3530,WARNE,VIC,143.152747,-35.701439,215031400.0,Buloke,Swan Hill
1905,3531,BERRIWILLOCK,VIC,142.943814,-35.616408,215031400.0,Buloke,Yarriambiack
1906,3531,BOIGBEAT,VIC,142.943814,-35.616408,215031400.0,Buloke,Yarriambiack
1907,3531,SPRINGFIELD,VIC,142.943814,-35.616408,215031400.0,Buloke,Yarriambiack
1908,3533,BIMBOURIE,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1909,3533,LAKE TYRRELL,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1910,3533,MITTYACK,VIC,142.839304,-35.384557,215021398.0,Mildura Region,Yarriambiack
1911,3533,MYALL,VIC,142.7557043,-35.53651946,215031400.0,Buloke,Yarriambiack
1912,3533,NANDALY,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1913,3533,NINDA,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1914,3533,NYARRIN,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1915,3533,PIER MILAN,VIC,142.6920283,-35.23730832,215031400.0,Buloke,Yarriambiack
1916,3533,SEA LAKE,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1917,3533,STRATEN,VIC,142.5763552,-35.37975184,215031400.0,Buloke,Yarriambiack
1918,3533,TYENNA,VIC,142.5758665,-35.32433058,215031400.0,Buloke,Yarriambiack
1919,3533,TYRRELL,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1920,3533,TYRRELL DOWNS,VIC,142.839304,-35.384557,215031400.0,Buloke,Yarriambiack
1921,3537,BARRAPORT,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1922,3537,BARRAPORT WEST,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1923,3537,BOORT,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1924,3537,CANARY ISLAND,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1925,3537,CATUMNAL,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1926,3537,GREDGWIN,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1927,3537,LEAGHUR,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1928,3537,MINMINDIE,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1929,3537,YANDO,VIC,143.744455,-36.079335,202031033.0,Loddon,Loddon
1930,3540,CANNIE,VIC,143.45008,-35.89277,215031401.0,Gannawarra,Loddon
1931,3540,NINYEUNOOK,VIC,143.45008,-35.89277,215031401.0,Gannawarra,Loddon
1932,3540,OAKVALE,VIC,143.45008,-35.89277,215031401.0,Gannawarra,Loddon
1933,3540,QUAMBATOOK,VIC,143.45008,-35.89277,215031401.0,Gannawarra,Loddon
1934,3542,COKUM,VIC,143.406398,-35.700788,215031400.0,Buloke,Swan Hill
1935,3542,LALBERT,VIC,143.406398,-35.700788,215031401.0,Gannawarra,Swan Hill
1936,3542,TITTYBONG,VIC,143.363426,-35.75270861,215031400.0,Buloke,Swan Hill
1937,3542,TITYBONG,VIC,143.406398,-35.700788,215031400.0,Buloke,Swan Hill
1938,3544,CHINANGIN,VIC,143.1754083,-35.51717216,215031405.0,Swan Hill Region,Swan Hill
1939,3544,GOWANFORD,VIC,143.14445,-35.487989,215031405.0,Swan Hill Region,Swan Hill
1940,3544,MURNUNGIN,VIC,143.2411218,-35.61436535,215031405.0,Swan Hill Region,Swan Hill
1941,3544,SPRINGFIELD,VIC,143.1143327,-35.57476437,215031400.0,Buloke,Swan Hill
1942,3544,ULTIMA,VIC,143.14445,-35.487989,215031405.0,Swan Hill Region,Swan Hill
1943,3544,ULTIMA EAST,VIC,143.3741381,-35.43230862,215031405.0,Swan Hill Region,Swan Hill
1944,3544,WAITCHIE,VIC,143.14445,-35.487989,215031405.0,Swan Hill Region,Swan Hill
1945,3546,BOLTON,VIC,142.850456,-35.060163,215031405.0,Swan Hill Region,Swan Hill
1946,3546,CHINKAPOOK,VIC,142.850456,-35.060163,215031405.0,Swan Hill Region,Swan Hill
1947,3546,COCAMBA,VIC,142.850456,-35.060163,215031405.0,Swan Hill Region,Swan Hill
1948,3546,GERAHMIN,VIC,142.79978,-35.17251379,215031405.0,Swan Hill Region,Swan Hill
1949,3546,MANANGATANG,VIC,142.850456,-35.060163,215031405.0,Swan Hill Region,Swan Hill
1950,3546,TUROAR,VIC,142.850456,-35.060163,215031405.0,Swan Hill Region,Swan Hill
1951,3546,WINNAMBOOL,VIC,142.850456,-35.060163,215031405.0,Swan Hill Region,Swan Hill
1952,3549,ANNUELLO,VIC,142.820973,-34.766049,215031405.0,Swan Hill Region,Swan Hill
1953,3549,BANNERTON,VIC,142.820973,-34.766049,215031405.0,Swan Hill Region,Swan Hill
1954,3549,HAPPY VALLEY,VIC,142.820973,-34.766049,215031403.0,Robinvale,Swan Hill
1955,3549,LIPAROO,VIC,142.820973,-34.766049,215031405.0,Swan Hill Region,Swan Hill
1956,3549,ROBINVALE,VIC,142.820973,-34.766049,215031403.0,Robinvale,Swan Hill
1957,3549,ROBINVALE IRRIGATION DISTRICT SECTION B,VIC,142.789595,-34.612077,215031403.0,Robinvale,Swan Hill
1958,3549,ROBINVALE IRRIGATION DISTRICT SECTION C,VIC,142.730687,-34.626246,215031403.0,Robinvale,Swan Hill
1959,3549,ROBINVALE IRRIGATION DISTRICT SECTION D,VIC,142.75566,-34.636393,215031403.0,Robinvale,Swan Hill
1960,3549,ROBINVALE IRRIGATION DISTRICT SECTION E,VIC,142.759585,-34.664554,215031403.0,Robinvale,Swan Hill
1961,3549,TOL TOL,VIC,142.820973,-34.766049,215031403.0,Robinvale,Swan Hill
1962,3549,WANDOWN,VIC,142.9427595,-34.82232378,215031405.0,Swan Hill Region,Swan Hill
1963,3549,WEMEN,VIC,142.820973,-34.766049,215031405.0,Swan Hill Region,Swan Hill
1964,3550,BENDIGO,VIC,144.285267,-36.764269,202011018.0,Bendigo,Greater Bendigo
1965,3550,BENDIGO SOUTH,VIC,144.285267,-36.764269,202011021.0,Flora Hill - Spring Gully,Greater Bendigo
1966,3550,DIAMOND HILL,VIC,144.285267,-36.764269,202021026.0,Bendigo Region - South,Greater Bendigo
1967,3550,EAST BENDIGO,VIC,144.285267,-36.764269,202011020.0,East Bendigo - Kennington,Greater Bendigo
1968,3550,FLORA HILL,VIC,144.285267,-36.764269,202011021.0,Flora Hill - Spring Gully,Greater Bendigo
1969,3550,IRONBARK,VIC,144.285267,-36.764269,202011018.0,Bendigo,Greater Bendigo
1970,3550,KENNINGTON,VIC,144.285267,-36.764269,202011020.0,East Bendigo - Kennington,Greater Bendigo
1971,3550,LONG GULLY,VIC,144.285267,-36.764269,202011018.0,Bendigo,Greater Bendigo
1972,3550,NORTH BENDIGO,VIC,144.285267,-36.764269,202011018.0,Bendigo,Greater Bendigo
1973,3550,QUARRY HILL,VIC,144.285267,-36.764269,202011021.0,Flora Hill - Spring Gully,Greater Bendigo
1974,3550,SANDHURST EAST,VIC,144.285267,-36.764269,202011019.0,California Gully - Eaglehawk,Greater Bendigo
1975,3550,SPRING GULLY,VIC,144.285267,-36.764269,202011021.0,Flora Hill - Spring Gully,Greater Bendigo
1976,3550,STRATHDALE,VIC,144.285267,-36.764269,202011020.0,East Bendigo - Kennington,Greater Bendigo
1977,3550,TYSONS REEF,VIC,144.285267,-36.764269,202011018.0,Bendigo,Greater Bendigo
1978,3550,WEST BENDIGO,VIC,144.285267,-36.764269,202011018.0,Bendigo,Greater Bendigo
1979,3550,WHITE HILLS,VIC,144.285267,-36.764269,202011025.0,White Hills - Ascot,Greater Bendigo
1980,3551,ARNOLD,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
1981,3551,ARNOLD WEST,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
1982,3551,ASCOT,VIC,144.457937,-36.78137,202011025.0,White Hills - Ascot,Strathbogie
1983,3551,AXE CREEK,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
1984,3551,AXEDALE,VIC,144.457937,-36.78137,202021029.0,Heathcote,Strathbogie
1985,3551,BAGSHOT,VIC,144.457937,-36.78137,202031032.0,Bendigo Region - North,Strathbogie
1986,3551,BAGSHOT NORTH,VIC,144.457937,-36.78137,202031032.0,Bendigo Region - North,Strathbogie
1987,3551,BENDIGO FORWARD,VIC,144.457937,-36.78137,202011018.0,Bendigo,Strathbogie
1988,3551,CORNELLA,VIC,144.457937,-36.78137,216011410.0,Rushworth,Strathbogie
1989,3551,CREEK VIEW,VIC,144.6456354,-36.59845103,202011025.0,White Hills - Ascot,Strathbogie
1990,3551,EMU CREEK,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
1991,3551,EPPALOCK,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
1992,3551,EPSOM,VIC,144.457937,-36.78137,202011025.0,White Hills - Ascot,Strathbogie
1993,3551,HUNTLY,VIC,144.457937,-36.78137,202011025.0,White Hills - Ascot,Strathbogie
1994,3551,HUNTLY NORTH,VIC,144.457937,-36.78137,202031032.0,Bendigo Region - North,Strathbogie
1995,3551,JUNORTOUN,VIC,144.457937,-36.78137,202011024.0,Strathfieldsaye,Strathbogie
1996,3551,KIMBOLTON,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
1997,3551,LAKE EPPALOCK,VIC,144.5982185,-36.88282226,202021029.0,Heathcote,Strathbogie
1998,3551,LLANELLY,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
1999,3551,LOCKWOOD,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
2000,3551,LOCKWOOD SOUTH,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
2001,3551,LONGLEA,VIC,144.457937,-36.78137,202031032.0,Bendigo Region - North,Strathbogie
2002,3551,MAIDEN GULLY,VIC,144.457937,-36.78137,202011023.0,Maiden Gully,Strathbogie
2003,3551,MANDURANG,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
2004,3551,MANDURANG SOUTH,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
2005,3551,MINTO,VIC,144.457937,-36.78137,123021443.0,Minto - St Andrews,Strathbogie
2006,3551,MOSQUITO CREEK,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
2007,3551,MURPHYS CREEK,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
2008,3551,MYOLA,VIC,144.457937,-36.78137,216011410.0,Rushworth,Strathbogie
2009,3551,MYOLA EAST,VIC,144.457937,-36.78137,216011410.0,Rushworth,Strathbogie
2010,3551,MYRTLE CREEK,VIC,144.4059296,-36.93636806,202021026.0,Bendigo Region - South,Strathbogie
2011,3551,NEWBRIDGE,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
2012,3551,PAINSWICK,VIC,144.457937,-36.78137,201031017.0,Maryborough Region,Strathbogie
2013,3551,PILCHERS BRIDGE,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
2014,3551,SEDGWICK,VIC,144.457937,-36.78137,202021026.0,Bendigo Region - South,Strathbogie
2015,3551,STRATHFIELDSAYE,VIC,144.457937,-36.78137,202011024.0,Strathfieldsaye,Strathbogie
2016,3551,TARNAGULLA,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
2017,3551,TOOLLEEN,VIC,144.457937,-36.78137,216011410.0,Rushworth,Strathbogie
2018,3551,WAANYARRA,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
2019,3551,WELLSFORD,VIC,144.457937,-36.78137,202031032.0,Bendigo Region - North,Strathbogie
2020,3551,WOODSTOCK ON LODDON,VIC,144.457937,-36.78137,202031033.0,Loddon,Strathbogie
2021,3552,BENDIGO,VIC,145.011924,-37.825288,202011018.0,Bendigo,Campaspe
2022,3554,BENDIGO DC,VIC,144.279,-36.757,202011018.0,Bendigo,Moira
2023,3555,BIG HILL,VIC,144.245239,-36.777226,202011022.0,Kangaroo Flat - Golden Square,Greater Bendigo
2024,3555,GOLDEN GULLY,VIC,144.245239,-36.777226,202011022.0,Kangaroo Flat - Golden Square,Greater Bendigo
2025,3555,GOLDEN SQUARE,VIC,144.245239,-36.777226,202011022.0,Kangaroo Flat - Golden Square,Greater Bendigo
2026,3555,KANGAROO FLAT,VIC,144.245239,-36.777226,202011022.0,Kangaroo Flat - Golden Square,Greater Bendigo
2027,3555,LANSELL PLAZA,VIC,144.245239,-36.777226,202011022.0,Kangaroo Flat - Golden Square,Greater Bendigo
2028,3555,SPECIMEN HILL,VIC,144.245239,-36.777226,202011022.0,Kangaroo Flat - Golden Square,Greater Bendigo
2029,3556,CALIFORNIA GULLY,VIC,144.178282,-36.656422,202011019.0,California Gully - Eaglehawk,Loddon
2030,3556,CAMPBELLS FOREST,VIC,144.178282,-36.656422,202031032.0,Bendigo Region - North,Loddon
2031,3556,COMET HILL,VIC,144.178282,-36.656422,202031032.0,Bendigo Region - North,Loddon
2032,3556,EAGLEHAWK,VIC,144.178282,-36.656422,202011019.0,California Gully - Eaglehawk,Loddon
