,Year,Quarter,Region,Suburb,Median
2485,2004,2,Inner Melbourne,Carlton-Parkville,285.0
2486,2004,2,Inner Melbourne,CBD-St Kilda Rd,300.0
2487,2004,2,Inner Melbourne,Collingwood-Abbotsford,270.0
2488,2004,2,Inner Melbourne,Docklands,365.0
2489,2004,2,Inner Melbourne,East Melbourne,300.0
2490,2004,2,Inner Melbourne,East St Kilda,215.0
2491,2004,2,Inner Melbourne,Elwood,241.0
2492,2004,2,Inner Melbourne,Fitzroy,290.0
2493,2004,2,Inner Melbourne,Fitzroy North-Clifton Hill,280.0
2494,2004,2,Inner Melbourne,Flemington-Kensington,250.0
2495,2004,2,Inner Melbourne,North Melbourne-West Melbourne,270.0
2496,2004,2,Inner Melbourne,Port Melbourne,350.0
2497,2004,2,Inner Melbourne,Prahran-Windsor,260.0
2498,2004,2,Inner Melbourne,Richmond-Burnley,290.0
2499,2004,2,Inner Melbourne,South Melbourne,325.0
2500,2004,2,Inner Melbourne,South Yarra,265.0
2501,2004,2,Inner Melbourne,Southbank,355.0
2502,2004,2,Inner Melbourne,St Kilda,245.0
2503,2004,2,Inner Melbourne,Toorak,270.0
2504,2004,2,Inner Eastern Melbourne,Balwyn,280.0
2505,2004,2,Inner Eastern Melbourne,Blackburn,230.0
2506,2004,2,Inner Eastern Melbourne,Box Hill,220.0
2507,2004,2,Inner Eastern Melbourne,Bulleen-Templestowe-Doncaster,260.0
2508,2004,2,Inner Eastern Melbourne,Burwood-Ashburton,250.0
2509,2004,2,Inner Eastern Melbourne,Camberwell-Glen Iris,250.0
2510,2004,2,Inner Eastern Melbourne,Canterbury-Surrey Hills-Mont Albert,260.0
2511,2004,2,Inner Eastern Melbourne,Chadstone-Oakleigh,230.0
2512,2004,2,Inner Eastern Melbourne,Clayton,210.0
2513,2004,2,Inner Eastern Melbourne,Doncaster East-Donvale,259.0
2514,2004,2,Inner Eastern Melbourne,East Hawthorn,255.0
2515,2004,2,Inner Eastern Melbourne,Glen Waverley-Mulgrave,250.0
2516,2004,2,Inner Eastern Melbourne,Hawthorn,230.0
2517,2004,2,Inner Eastern Melbourne,Kew,265.0
2518,2004,2,Inner Eastern Melbourne,Mount Waverley,235.0
2519,2004,2,Inner Eastern Melbourne,Nunawading-Mitcham,220.0
2520,2004,2,Inner Eastern Melbourne,Vermont-Forest Hill-Burwood East,240.0
2521,2004,2,Southern Melbourne,Aspendale-Chelsea-Carrum,200.0
2522,2004,2,Southern Melbourne,Bentleigh,245.0
2523,2004,2,Southern Melbourne,Brighton,350.0
2524,2004,2,Southern Melbourne,Brighton East,338.0
2525,2004,2,Southern Melbourne,Carnegie,190.0
2526,2004,2,Southern Melbourne,Caulfield,240.0
2527,2004,2,Southern Melbourne,Cheltenham,235.0
2528,2004,2,Southern Melbourne,Elsternwick,230.0
2529,2004,2,Southern Melbourne,Hampton-Beaumaris,310.0
2530,2004,2,Southern Melbourne,Malvern,270.0
2531,2004,2,Southern Melbourne,Malvern East,250.0
2532,2004,2,Southern Melbourne,Mentone-Parkdale-Mordialloc,200.0
2533,2004,2,Southern Melbourne,Murrumbeena-Hughesdale,213.0
2534,2004,2,Outer Western Melbourne,Altona,195.0
2535,2004,2,Outer Western Melbourne,Footscray,170.0
2536,2004,2,Outer Western Melbourne,Keilor East-Avondale Heights,220.0
2537,2004,2,Outer Western Melbourne,Melton,175.0
2538,2004,2,Outer Western Melbourne,Newport-Spotswood,220.0
2539,2004,2,Outer Western Melbourne,St Albans-Deer Park,170.0
2540,2004,2,Outer Western Melbourne,Sunshine,165.0
2541,2004,2,Outer Western Melbourne,Sydenham,215.0
2542,2004,2,Outer Western Melbourne,Werribee-Hoppers Crossing,185.0
2543,2004,2,Outer Western Melbourne,West Footscray,170.0
2544,2004,2,Outer Western Melbourne,Williamstown,270.0
2545,2004,2,Outer Western Melbourne,Yarraville-Seddon,220.0
2546,2004,2,North Western Melbourne,Broadmeadows-Roxburgh Park,190.0
2547,2004,2,North Western Melbourne,Brunswick,215.0
2548,2004,2,North Western Melbourne,Coburg-Pascoe Vale South,220.0
2549,2004,2,North Western Melbourne,Craigieburn,200.0
2550,2004,2,North Western Melbourne,East Brunswick,265.0
2551,2004,2,North Western Melbourne,Essendon,200.0
2552,2004,2,North Western Melbourne,Gladstone Park-Tullamarine,200.0
2553,2004,2,North Western Melbourne,Keilor,225.0
2554,2004,2,North Western Melbourne,Moonee Ponds-Ascot Vale,230.0
2555,2004,2,North Western Melbourne,Oak Park-Glenroy-Fawkner,185.0
2556,2004,2,North Western Melbourne,Pascoe Vale-Coburg North,200.0
2557,2004,2,North Western Melbourne,Sunbury,200.0
2558,2004,2,North Western Melbourne,West Brunswick,185.0
2559,2004,2,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,220.0
2560,2004,2,North Eastern Melbourne,Eltham-Research-Montmorency,238.0
2561,2004,2,North Eastern Melbourne,Fairfield-Alphington,200.0
2562,2004,2,North Eastern Melbourne,Heidelberg-Heidelberg West,220.0
2563,2004,2,North Eastern Melbourne,Ivanhoe-Ivanhoe East,220.0
2564,2004,2,North Eastern Melbourne,Mill Park-Epping,210.0
2565,2004,2,North Eastern Melbourne,Northcote,240.0
2566,2004,2,North Eastern Melbourne,Preston,200.0
2567,2004,2,North Eastern Melbourne,Reservoir,185.0
2568,2004,2,North Eastern Melbourne,Thomastown-Lalor,185.0
2569,2004,2,North Eastern Melbourne,Thornbury,185.0
2570,2004,2,North Eastern Melbourne,Whittlesea,210.0
2571,2004,2,Outer Eastern Melbourne,Bayswater,185.0
2572,2004,2,Outer Eastern Melbourne,Boronia,190.0
2573,2004,2,Outer Eastern Melbourne,Croydon-Lilydale,200.0
2574,2004,2,Outer Eastern Melbourne,Ferntree Gully,195.0
2575,2004,2,Outer Eastern Melbourne,Ringwood,195.0
2576,2004,2,Outer Eastern Melbourne,Rowville,241.0
2577,2004,2,Outer Eastern Melbourne,Wantirna-Scoresby,230.0
2578,2004,2,Outer Eastern Melbourne,Yarra Ranges,190.0
2579,2004,2,South Eastern Melbourne,Berwick,215.0
2580,2004,2,South Eastern Melbourne,Cranbourne,180.0
2581,2004,2,South Eastern Melbourne,Dandenong,155.0
2582,2004,2,South Eastern Melbourne,Dandenong North-Endeavour Hills,180.0
2583,2004,2,South Eastern Melbourne,Narre Warren-Hampton Park,195.0
2584,2004,2,South Eastern Melbourne,Noble Park,160.0
2585,2004,2,South Eastern Melbourne,Pakenham,185.0
2586,2004,2,South Eastern Melbourne,Springvale,170.0
2587,2004,2,Mornington Peninsula,Dromana-Portsea,170.0
2588,2004,2,Mornington Peninsula,Frankston,180.0
2589,2004,2,Mornington Peninsula,Hastings-Flinders,180.0
2590,2004,2,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,230.0
2591,2004,2,Mornington Peninsula,Seaford-Carrum Downs,190.0
2592,2004,2,Geelong,Belmont-Grovedale,185.0
2593,2004,2,Geelong,Corio,150.0
2594,2004,2,Geelong,Geelong-Newcombe,175.0
2595,2004,2,Geelong,Herne Hill-Geelong West,160.0
2596,2004,2,Geelong,Lara,200.0
2597,2004,2,Geelong,Newtown,180.0
2598,2004,2,Geelong,North Geelong,170.0
2599,2004,2,Ballarat,Ballarat,170.0
2600,2004,2,Ballarat,Mount Clear-Buninyong,175.0
2601,2004,2,Ballarat,Sebastopol-Delacombe,160.0
2602,2004,2,Ballarat,Wendouree-Alfredton,180.0
2603,2004,2,Bendigo,Bendigo,165.0
2604,2004,2,Bendigo,Flora Hill-Bendigo East,180.0
2605,2004,2,Bendigo,Golden Square-Kangaroo Flat,180.0
2606,2004,2,Bendigo,North Bendigo,170.0
2607,2004,2,Other Regional Centres,Bairnsdale,165.0
2608,2004,2,Other Regional Centres,Benalla,160.0
2609,2004,2,Other Regional Centres,Castlemaine,165.0
2610,2004,2,Other Regional Centres,Echuca,185.0
2611,2004,2,Other Regional Centres,Hamilton,150.0
2612,2004,2,Other Regional Centres,Horsham,150.0
2613,2004,2,Other Regional Centres,Mildura,165.0
2614,2004,2,Other Regional Centres,Moe-Newborough,105.0
2615,2004,2,Other Regional Centres,Morwell,120.0
2616,2004,2,Other Regional Centres,Ocean Grove-Barwon Heads,185.0
2617,2004,2,Other Regional Centres,Portland,150.0
2618,2004,2,Other Regional Centres,Sale-Maffra,140.0
2619,2004,2,Other Regional Centres,Seymour,145.0
2620,2004,2,Other Regional Centres,Shepparton,165.0
2621,2004,2,Other Regional Centres,Swan Hill,150.0
2622,2004,2,Other Regional Centres,Torquay,220.0
2623,2004,2,Other Regional Centres,Traralgon,160.0
2624,2004,2,Other Regional Centres,Wanagaratta,150.0
2625,2004,2,Other Regional Centres,Warragul,175.0
2626,2004,2,Other Regional Centres,Warrnambool,180.0
2627,2004,2,Other Regional Centres,Wodonga,180.0
2628,2004,3,Inner Melbourne,Albert Park-Middle Park-West St Kilda,300.0
2629,2004,3,Inner Melbourne,Armadale,240.0
2630,2004,3,Inner Melbourne,Carlton North,300.0
2631,2004,3,Inner Melbourne,Carlton-Parkville,280.0
2632,2004,3,Inner Melbourne,CBD-St Kilda Rd,300.0
2633,2004,3,Inner Melbourne,Collingwood-Abbotsford,270.0
2634,2004,3,Inner Melbourne,Docklands,380.0
2635,2004,3,Inner Melbourne,East Melbourne,295.0
2636,2004,3,Inner Melbourne,East St Kilda,215.0
2637,2004,3,Inner Melbourne,Elwood,244.0
2638,2004,3,Inner Melbourne,Fitzroy,300.0
2639,2004,3,Inner Melbourne,Fitzroy North-Clifton Hill,290.0
2640,2004,3,Inner Melbourne,Flemington-Kensington,250.0
2641,2004,3,Inner Melbourne,North Melbourne-West Melbourne,270.0
2642,2004,3,Inner Melbourne,Port Melbourne,350.0
2643,2004,3,Inner Melbourne,Prahran-Windsor,260.0
2644,2004,3,Inner Melbourne,Richmond-Burnley,290.0
2645,2004,3,Inner Melbourne,South Melbourne,320.0
2646,2004,3,Inner Melbourne,South Yarra,260.0
2647,2004,3,Inner Melbourne,Southbank,360.0
2648,2004,3,Inner Melbourne,St Kilda,245.0
2649,2004,3,Inner Melbourne,Toorak,270.0
2650,2004,3,Inner Eastern Melbourne,Balwyn,280.0
2651,2004,3,Inner Eastern Melbourne,Blackburn,235.0
2652,2004,3,Inner Eastern Melbourne,Box Hill,225.0
2653,2004,3,Inner Eastern Melbourne,Bulleen-Templestowe-Doncaster,260.0
2654,2004,3,Inner Eastern Melbourne,Burwood-Ashburton,250.0
2655,2004,3,Inner Eastern Melbourne,Camberwell-Glen Iris,250.0
2656,2004,3,Inner Eastern Melbourne,Canterbury-Surrey Hills-Mont Albert,260.0
2657,2004,3,Inner Eastern Melbourne,Chadstone-Oakleigh,230.0
2658,2004,3,Inner Eastern Melbourne,Clayton,215.0
2659,2004,3,Inner Eastern Melbourne,Doncaster East-Donvale,260.0
2660,2004,3,Inner Eastern Melbourne,East Hawthorn,250.0
2661,2004,3,Inner Eastern Melbourne,Glen Waverley-Mulgrave,250.0
2662,2004,3,Inner Eastern Melbourne,Hawthorn,230.0
2663,2004,3,Inner Eastern Melbourne,Kew,270.0
2664,2004,3,Inner Eastern Melbourne,Mount Waverley,240.0
2665,2004,3,Inner Eastern Melbourne,Nunawading-Mitcham,220.0
2666,2004,3,Inner Eastern Melbourne,Vermont-Forest Hill-Burwood East,240.0
2667,2004,3,Southern Melbourne,Aspendale-Chelsea-Carrum,200.0
2668,2004,3,Southern Melbourne,Bentleigh,250.0
2669,2004,3,Southern Melbourne,Brighton,350.0
2670,2004,3,Southern Melbourne,Brighton East,335.0
2671,2004,3,Southern Melbourne,Carnegie,198.0
2672,2004,3,Southern Melbourne,Caulfield,240.0
2673,2004,3,Southern Melbourne,Cheltenham,235.0
2674,2004,3,Southern Melbourne,Elsternwick,230.0
2675,2004,3,Southern Melbourne,Hampton-Beaumaris,315.0
2676,2004,3,Southern Melbourne,Malvern,270.0
2677,2004,3,Southern Melbourne,Malvern East,240.0
2678,2004,3,Southern Melbourne,Mentone-Parkdale-Mordialloc,200.0
2679,2004,3,Southern Melbourne,Murrumbeena-Hughesdale,210.0
2680,2004,3,Outer Western Melbourne,Altona,200.0
2681,2004,3,Outer Western Melbourne,Footscray,175.0
2682,2004,3,Outer Western Melbourne,Keilor East-Avondale Heights,220.0
2683,2004,3,Outer Western Melbourne,Melton,175.0
2684,2004,3,Outer Western Melbourne,Newport-Spotswood,220.0
2685,2004,3,Outer Western Melbourne,St Albans-Deer Park,170.0
2686,2004,3,Outer Western Melbourne,Sunshine,165.0
2687,2004,3,Outer Western Melbourne,Sydenham,220.0
2688,2004,3,Outer Western Melbourne,Werribee-Hoppers Crossing,185.0
2689,2004,3,Outer Western Melbourne,West Footscray,170.0
2690,2004,3,Outer Western Melbourne,Williamstown,270.0
2691,2004,3,Outer Western Melbourne,Yarraville-Seddon,220.0
2692,2004,3,North Western Melbourne,Broadmeadows-Roxburgh Park,195.0
2693,2004,3,North Western Melbourne,Brunswick,220.0
2694,2004,3,North Western Melbourne,Coburg-Pascoe Vale South,220.0
2695,2004,3,North Western Melbourne,Craigieburn,201.0
2696,2004,3,North Western Melbourne,East Brunswick,260.0
2697,2004,3,North Western Melbourne,Essendon,205.0
2698,2004,3,North Western Melbourne,Gladstone Park-Tullamarine,200.0
2699,2004,3,North Western Melbourne,Keilor,228.0
2700,2004,3,North Western Melbourne,Moonee Ponds-Ascot Vale,235.0
2701,2004,3,North Western Melbourne,Oak Park-Glenroy-Fawkner,185.0
2702,2004,3,North Western Melbourne,Pascoe Vale-Coburg North,200.0
2703,2004,3,North Western Melbourne,Sunbury,200.0
2704,2004,3,North Western Melbourne,West Brunswick,185.0
2705,2004,3,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,225.0
2706,2004,3,North Eastern Melbourne,Eltham-Research-Montmorency,240.0
2707,2004,3,North Eastern Melbourne,Fairfield-Alphington,195.0
2708,2004,3,North Eastern Melbourne,Heidelberg-Heidelberg West,220.0
2709,2004,3,North Eastern Melbourne,Ivanhoe-Ivanhoe East,230.0
2710,2004,3,North Eastern Melbourne,Mill Park-Epping,215.0
2711,2004,3,North Eastern Melbourne,Northcote,240.0
2712,2004,3,North Eastern Melbourne,Preston,200.0
2713,2004,3,North Eastern Melbourne,Reservoir,185.0
2714,2004,3,North Eastern Melbourne,Thomastown-Lalor,185.0
2715,2004,3,North Eastern Melbourne,Thornbury,180.0
2716,2004,3,North Eastern Melbourne,Whittlesea,210.0
2717,2004,3,Outer Eastern Melbourne,Bayswater,180.0
2718,2004,3,Outer Eastern Melbourne,Boronia,195.0
2719,2004,3,Outer Eastern Melbourne,Croydon-Lilydale,200.0
2720,2004,3,Outer Eastern Melbourne,Ferntree Gully,195.0
2721,2004,3,Outer Eastern Melbourne,Ringwood,195.0
2722,2004,3,Outer Eastern Melbourne,Rowville,250.0
2723,2004,3,Outer Eastern Melbourne,Wantirna-Scoresby,230.0
2724,2004,3,Outer Eastern Melbourne,Yarra Ranges,195.0
2725,2004,3,South Eastern Melbourne,Berwick,220.0
2726,2004,3,South Eastern Melbourne,Cranbourne,180.0
2727,2004,3,South Eastern Melbourne,Dandenong,155.0
2728,2004,3,South Eastern Melbourne,Dandenong North-Endeavour Hills,185.0
2729,2004,3,South Eastern Melbourne,Narre Warren-Hampton Park,195.0
2730,2004,3,South Eastern Melbourne,Noble Park,165.0
2731,2004,3,South Eastern Melbourne,Pakenham,185.0
2732,2004,3,South Eastern Melbourne,Springvale,170.0
2733,2004,3,Mornington Peninsula,Dromana-Portsea,170.0
2734,2004,3,Mornington Peninsula,Frankston,180.0
2735,2004,3,Mornington Peninsula,Hastings-Flinders,180.0
2736,2004,3,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,230.0
2737,2004,3,Mornington Peninsula,Seaford-Carrum Downs,190.0
2738,2004,3,Geelong,Belmont-Grovedale,185.0
2739,2004,3,Geelong,Corio,150.0
2740,2004,3,Geelong,Geelong-Newcombe,180.0
2741,2004,3,Geelong,Herne Hill-Geelong West,165.0
2742,2004,3,Geelong,Lara,200.0
2743,2004,3,Geelong,Newtown,180.0
2744,2004,3,Geelong,North Geelong,175.0
2745,2004,3,Ballarat,Ballarat,170.0
2746,2004,3,Ballarat,Mount Clear-Buninyong,180.0
2747,2004,3,Ballarat,Sebastopol-Delacombe,160.0
2748,2004,3,Ballarat,Wendouree-Alfredton,180.0
2749,2004,3,Bendigo,Bendigo,170.0
2750,2004,3,Bendigo,Flora Hill-Bendigo East,185.0
2751,2004,3,Bendigo,Golden Square-Kangaroo Flat,185.0
2752,2004,3,Bendigo,North Bendigo,170.0
2753,2004,3,Other Regional Centres,Bairnsdale,170.0
2754,2004,3,Other Regional Centres,Benalla,160.0
2755,2004,3,Other Regional Centres,Castlemaine,170.0
2756,2004,3,Other Regional Centres,Echuca,185.0
2757,2004,3,Other Regional Centres,Hamilton,150.0
2758,2004,3,Other Regional Centres,Horsham,150.0
2759,2004,3,Other Regional Centres,Mildura,170.0
2760,2004,3,Other Regional Centres,Moe-Newborough,108.0
2761,2004,3,Other Regional Centres,Morwell,120.0
2762,2004,3,Other Regional Centres,Ocean Grove-Barwon Heads,185.0
2763,2004,3,Other Regional Centres,Portland,150.0
2764,2004,3,Other Regional Centres,Sale-Maffra,145.0
2765,2004,3,Other Regional Centres,Seymour,145.0
2766,2004,3,Other Regional Centres,Shepparton,170.0
2767,2004,3,Other Regional Centres,Swan Hill,150.0
2768,2004,3,Other Regional Centres,Torquay,220.0
2769,2004,3,Other Regional Centres,Traralgon,160.0
2770,2004,3,Other Regional Centres,Wanagaratta,160.0
2771,2004,3,Other Regional Centres,Warragul,170.0
2772,2004,3,Other Regional Centres,Warrnambool,180.0
2773,2004,3,Other Regional Centres,Wodonga,185.0
2774,2004,4,Inner Melbourne,Albert Park-Middle Park-West St Kilda,300.0
2775,2004,4,Inner Melbourne,Armadale,240.0
2776,2004,4,Inner Melbourne,Carlton North,300.0
2777,2004,4,Inner Melbourne,Carlton-Parkville,280.0
2778,2004,4,Inner Melbourne,CBD-St Kilda Rd,300.0
2779,2004,4,Inner Melbourne,Collingwood-Abbotsford,275.0
2780,2004,4,Inner Melbourne,Docklands,370.0
2781,2004,4,Inner Melbourne,East Melbourne,295.0
2782,2004,4,Inner Melbourne,East St Kilda,215.0
2783,2004,4,Inner Melbourne,Elwood,245.0
2784,2004,4,Inner Melbourne,Fitzroy,300.0
2785,2004,4,Inner Melbourne,Fitzroy North-Clifton Hill,285.0
2786,2004,4,Inner Melbourne,Flemington-Kensington,250.0
2787,2004,4,Inner Melbourne,North Melbourne-West Melbourne,280.0
2788,2004,4,Inner Melbourne,Port Melbourne,350.0
2789,2004,4,Inner Melbourne,Prahran-Windsor,265.0
2790,2004,4,Inner Melbourne,Richmond-Burnley,290.0
2791,2004,4,Inner Melbourne,South Melbourne,320.0
2792,2004,4,Inner Melbourne,South Yarra,265.0
2793,2004,4,Inner Melbourne,Southbank,360.0
2794,2004,4,Inner Melbourne,St Kilda,245.0
2795,2004,4,Inner Melbourne,Toorak,265.0
2796,2004,4,Inner Eastern Melbourne,Balwyn,285.0
2797,2004,4,Inner Eastern Melbourne,Blackburn,235.0
2798,2004,4,Inner Eastern Melbourne,Box Hill,230.0
2799,2004,4,Inner Eastern Melbourne,Bulleen-Templestowe-Doncaster,260.0
2800,2004,4,Inner Eastern Melbourne,Burwood-Ashburton,250.0
2801,2004,4,Inner Eastern Melbourne,Camberwell-Glen Iris,255.0
2802,2004,4,Inner Eastern Melbourne,Canterbury-Surrey Hills-Mont Albert,263.0
2803,2004,4,Inner Eastern Melbourne,Chadstone-Oakleigh,230.0
2804,2004,4,Inner Eastern Melbourne,Clayton,220.0
2805,2004,4,Inner Eastern Melbourne,Doncaster East-Donvale,260.0
2806,2004,4,Inner Eastern Melbourne,East Hawthorn,250.0
2807,2004,4,Inner Eastern Melbourne,Glen Waverley-Mulgrave,250.0
2808,2004,4,Inner Eastern Melbourne,Hawthorn,235.0
2809,2004,4,Inner Eastern Melbourne,Kew,270.0
2810,2004,4,Inner Eastern Melbourne,Mount Waverley,240.0
2811,2004,4,Inner Eastern Melbourne,Nunawading-Mitcham,220.0
2812,2004,4,Inner Eastern Melbourne,Vermont-Forest Hill-Burwood East,240.0
2813,2004,4,Southern Melbourne,Aspendale-Chelsea-Carrum,210.0
2814,2004,4,Southern Melbourne,Bentleigh,250.0
2815,2004,4,Southern Melbourne,Brighton,350.0
2816,2004,4,Southern Melbourne,Brighton East,340.0
2817,2004,4,Southern Melbourne,Carnegie,200.0
2818,2004,4,Southern Melbourne,Caulfield,240.0
2819,2004,4,Southern Melbourne,Cheltenham,240.0
2820,2004,4,Southern Melbourne,Elsternwick,225.0
2821,2004,4,Southern Melbourne,Hampton-Beaumaris,310.0
2822,2004,4,Southern Melbourne,Malvern,273.0
2823,2004,4,Southern Melbourne,Malvern East,241.0
2824,2004,4,Southern Melbourne,Mentone-Parkdale-Mordialloc,200.0
2825,2004,4,Southern Melbourne,Murrumbeena-Hughesdale,210.0
2826,2004,4,Outer Western Melbourne,Altona,200.0
2827,2004,4,Outer Western Melbourne,Footscray,180.0
2828,2004,4,Outer Western Melbourne,Keilor East-Avondale Heights,220.0
2829,2004,4,Outer Western Melbourne,Melton,180.0
2830,2004,4,Outer Western Melbourne,Newport-Spotswood,220.0
2831,2004,4,Outer Western Melbourne,St Albans-Deer Park,175.0
2832,2004,4,Outer Western Melbourne,Sunshine,165.0
2833,2004,4,Outer Western Melbourne,Sydenham,220.0
2834,2004,4,Outer Western Melbourne,Werribee-Hoppers Crossing,185.0
2835,2004,4,Outer Western Melbourne,West Footscray,170.0
2836,2004,4,Outer Western Melbourne,Williamstown,273.0
2837,2004,4,Outer Western Melbourne,Yarraville-Seddon,220.0
2838,2004,4,North Western Melbourne,Broadmeadows-Roxburgh Park,195.0
2839,2004,4,North Western Melbourne,Brunswick,220.0
2840,2004,4,North Western Melbourne,Coburg-Pascoe Vale South,220.0
2841,2004,4,North Western Melbourne,Craigieburn,205.0
2842,2004,4,North Western Melbourne,East Brunswick,260.0
2843,2004,4,North Western Melbourne,Essendon,205.0
2844,2004,4,North Western Melbourne,Gladstone Park-Tullamarine,200.0
2845,2004,4,North Western Melbourne,Keilor,228.0
2846,2004,4,North Western Melbourne,Moonee Ponds-Ascot Vale,235.0
2847,2004,4,North Western Melbourne,Oak Park-Glenroy-Fawkner,185.0
2848,2004,4,North Western Melbourne,Pascoe Vale-Coburg North,200.0
2849,2004,4,North Western Melbourne,Sunbury,200.0
2850,2004,4,North Western Melbourne,West Brunswick,185.0
2851,2004,4,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,225.0
2852,2004,4,North Eastern Melbourne,Eltham-Research-Montmorency,240.0
2853,2004,4,North Eastern Melbourne,Fairfield-Alphington,190.0
2854,2004,4,North Eastern Melbourne,Heidelberg-Heidelberg West,220.0
2855,2004,4,North Eastern Melbourne,Ivanhoe-Ivanhoe East,235.0
2856,2004,4,North Eastern Melbourne,Mill Park-Epping,210.0
2857,2004,4,North Eastern Melbourne,Northcote,250.0
2858,2004,4,North Eastern Melbourne,Preston,200.0
2859,2004,4,North Eastern Melbourne,Reservoir,190.0
2860,2004,4,North Eastern Melbourne,Thomastown-Lalor,185.0
2861,2004,4,North Eastern Melbourne,Thornbury,180.0
2862,2004,4,North Eastern Melbourne,Whittlesea,210.0
2863,2004,4,Outer Eastern Melbourne,Bayswater,185.0
2864,2004,4,Outer Eastern Melbourne,Boronia,200.0
